#{"t_start": 1641507745.9739182, "env_id": null}
r,l,t
42.761971,1001,37396.084735
33.052412,726,37409.247616
24.350345,642,37420.969068
3.22316,122,37423.570685
6.045113,195,37427.64609
1.261389,76,37429.527961
19.093556,490,37439.061646
42.291348,1001,37457.546963
38.188295,1001,37476.421375
39.805479,1001,37495.151158
14.98946,358,37501.997845
12.935311,1001,37521.252884
4.389064,150,37524.398768
14.552496,352,37531.036924
16.567007,401,37538.559709
10.94243,357,37545.777265
4.07274,154,37549.068458
38.354731,1001,37567.233945
5.461177,164,37570.969637
5.601969,161,37574.607517
10.663113,271,37580.013152
4.491923,153,37583.365183
37.18929,905,37600.241061
9.428336,1001,37619.010099
11.282069,281,37624.688416
9.548745,298,37630.43753
6.064877,595,37642.610375
13.354277,388,37650.362309
17.811839,402,37657.807898
2.701889,116,37660.442185
6.221914,216,37664.719958
1.348766,87,37666.809745
3.420717,120,37669.445492
16.011215,387,37676.750872
6.695007,190,37680.708538
3.149281,129,37683.58399
21.14284,551,37694.442356
33.339198,1001,37712.712883
-4.35104,1,37713.289553
27.375502,790,37728.866166
39.832852,1001,37747.167173
3.6151,159,37750.628283
10.613046,368,37757.850962
29.058805,856,37773.561995
5.517765,175,37777.089926
5.868388,200,37781.202762
22.35479,562,37791.899796
6.724941,193,37795.78252
3.326073,130,37798.796627
44.835082,1001,37817.298144
3.005237,127,37820.095501
4.69153,159,37823.367596
9.19427,242,37828.547235
41.255993,1001,37846.329921
5.056457,206,37850.743737
13.963911,371,37857.734019
2.794388,112,37860.160108
32.28477,1001,37878.838353
1.912573,93,37881.218413
15.583178,422,37889.698444
14.7242,1001,37908.331972
2.097256,133,37911.242644
2.456429,144,37914.309413
27.894581,723,37928.060796
7.380399,195,37932.294281
1.592483,132,37935.256896
2.622741,116,37938.04212
2.277517,109,37940.49847
3.010343,164,37943.998526
4.764044,164,37947.479716
8.380255,227,37952.160505
3.900442,124,37955.229951
39.700221,1001,37973.315525
23.600029,675,37986.143878
8.27136,378,37993.417116
4.452325,161,37996.758364
5.814924,178,38000.424695
39.330033,1001,38018.990231
4.897148,168,38022.484965
39.870384,1001,38040.698976
5.015809,155,38043.899367
3.413546,188,38047.70899
6.797458,267,38053.004479
38.476163,1001,38071.533328
3.724817,147,38074.692108
41.001405,1001,38093.07627
9.683718,261,38098.16304
8.17994,270,38103.423109
3.588024,173,38107.058539
2.308255,113,38109.567075
10.353043,285,38114.930217
39.437886,1001,38133.226471
4.008349,176,38136.93555
1.216031,85,38139.069733
12.035292,430,38147.409941
5.470762,171,38151.195332
7.503239,227,38155.844196
13.584656,502,38165.243989
2.041314,107,38167.677815
2.601594,179,38171.286505
5.377614,258,38176.79582
15.346208,374,38183.926203
39.224035,1001,38202.667168
2.093446,100,38205.049681
5.671684,171,38208.585394
2.097863,98,38210.975351
6.731342,207,38215.224603
8.35853,687,38227.978002
41.764921,1001,38246.923511
3.164685,115,38249.595777
2.703056,145,38252.813525
15.111371,376,38260.191093
3.542553,121,38262.987384
19.677726,509,38272.706063
16.724985,405,38280.408141
6.203358,186,38284.329682
2.361293,109,38286.846439
9.121594,252,38291.912017
6.47014,238,38296.938805
1.941735,108,38299.414519
36.867087,1001,38317.771165
4.739892,157,38321.294466
38.588825,1001,38339.751992
1.008805,65,38341.428388
6.687879,193,38345.442687
38.68592,1001,38363.948538
13.958552,375,38371.111915
37.420051,1001,38389.657547
2.436183,118,38392.368819
43.186655,1001,38411.126449
39.457245,1001,38429.861424
35.227701,894,38446.586986
0.089636,1,38447.127643
8.843881,322,38453.634638
1.2742,121,38456.290507
17.115373,435,38464.437148
36.527658,921,38481.272403
23.317015,1001,38499.805367
22.415013,571,38510.639226
7.014882,192,38514.599596
6.871401,187,38518.519267
14.390388,350,38525.318528
2.58084,146,38528.827879
8.355278,256,38534.076679
1.464818,92,38536.36071
3.58172,127,38539.275369
10.111544,1001,38557.678065
3.265477,137,38560.654321
37.266756,1001,38579.017123
44.723541,1001,38597.544903
3.052759,136,38600.82556
36.548422,1001,38619.857166
2.999072,127,38622.836215
1.98517,98,38625.180503
28.77614,697,38638.575768
41.310927,1001,38657.031379
6.547962,181,38661.215319
3.758195,151,38664.453476
2.717068,117,38667.212466
8.88727,328,38673.790667
24.01788,759,38688.241115
38.058401,1001,38706.608022
41.959339,1001,38725.46889
21.678943,493,38734.633283
19.78341,1001,38753.204764
34.693867,917,38769.520235
29.640818,1001,38788.239879
4.983191,191,38792.524919
1.920697,104,38794.919905
13.472334,381,38802.160058
17.150225,1001,38821.094986
2.443555,117,38823.691947
6.632733,198,38827.760826
5.014331,167,38831.550071
3.280051,122,38834.500565
20.746734,615,38846.166267
1.716911,89,38848.393879
11.382588,283,38853.956469
2.615334,112,38856.410219
3.72408,129,38859.27492
3.347146,151,38862.563657
40.129061,1001,38881.029067
9.694938,306,38886.955747
2.941887,142,38890.147985
2.36018,131,38893.005834
9.302085,1001,38911.523502
34.744637,1001,38930.210114
6.354402,187,38934.031928
19.234689,1001,38953.216297
6.775334,266,38958.572452
42.212481,1001,38977.649655
2.800189,184,38981.44167
39.677171,1001,38999.974024
15.905186,423,39008.426475
7.580714,204,39012.658551
3.627773,130,39015.455199
0.088535,1,39016.1159
1.709188,89,39018.373978
11.436681,1001,39037.42439
7.95896,208,39041.522996
2.429088,111,39044.098739
40.230991,930,39061.603615
8.608343,343,39068.418543
46.012895,1001,39087.201288
4.906853,186,39091.038994
4.440631,154,39094.314121
34.428734,775,39109.372465
9.712223,307,39115.256277
5.008137,164,39118.730129
41.441718,1001,39137.384437
5.228436,163,39140.701126
1.150037,73,39142.530415
8.062093,254,39147.549654
30.11173,1001,39166.374537
2.369222,104,39168.744527
22.492537,602,39180.071258
11.256076,279,39185.749925
5.078924,172,39189.390166
45.628828,1001,39208.024462
3.016569,124,39211.085289
12.462375,353,39218.009557
11.467067,313,39224.286035
5.036545,154,39227.594443
1.906188,95,39229.864135
4.079657,140,39232.823584
2.3042,117,39235.799724
5.105898,166,39239.223104
7.779111,205,39243.330803
8.540914,726,39256.94709
38.857068,1001,39275.248411
2.897917,177,39278.915906
2.032787,99,39281.245482
6.751231,204,39285.460167
36.551271,858,39301.735819
34.361128,1001,39320.413128
8.546558,469,39329.772311
36.92325,1001,39348.651937
2.148344,123,39351.353285
3.885591,183,39355.133737
42.786575,1001,39373.898422
8.325057,232,39378.657571
2.593586,144,39381.8134
38.201938,1001,39400.368397
4.515023,187,39404.163426
5.301297,214,39408.623394
