#{"t_start": 1641507720.5760791, "env_id": null}
r,l,t
9.539915,359,32364.958055
11.664828,1001,32389.212205
9.335057,1001,32413.832485
7.724073,238,32419.995213
17.231864,1001,32444.030452
12.628886,1001,32467.664335
13.373032,335,32476.148494
3.583564,128,32479.619401
5.339707,165,32484.143872
5.989884,167,32488.525465
5.201874,163,32492.567133
10.123893,1001,32516.559527
3.757527,146,32520.344708
10.986523,1001,32543.943906
12.274076,1001,32567.812101
12.443814,1001,32591.558021
10.08983,263,32598.113375
12.628023,309,32605.826343
10.840869,1001,32629.202522
30.340972,772,32646.826572
13.650573,387,32656.276977
9.66084,1001,32679.640975
8.845118,241,32685.851983
12.214821,344,32694.29327
12.986008,1001,32718.195661
11.243838,1001,32742.268678
9.439431,1001,32766.247432
12.45369,305,32773.741139
10.550478,1001,32796.7628
5.22439,180,32801.69731
10.237198,1001,32825.71273
6.701712,187,32830.482866
10.53152,1001,32854.32818
14.529113,341,32862.661196
4.940523,157,32867.359418
5.093237,158,32871.401549
4.000418,134,32874.932721
5.343672,175,32879.400019
8.669533,262,32885.740772
12.513747,307,32893.01189
11.508479,1001,32916.675683
2.96702,129,32920.143588
9.189246,237,32926.069903
3.795549,127,32929.448359
21.451354,1001,32953.42912
10.382934,1001,32977.461894
17.107511,1001,33000.697352
11.694639,1001,33024.91301
8.067903,281,33031.594352
6.111534,180,33036.12868
10.259004,261,33042.846399
11.489257,1001,33067.154728
3.541287,128,33070.498486
9.304891,237,33076.309337
18.523774,1001,33100.692662
19.125124,1001,33124.743848
22.662424,1001,33148.095507
2.820802,162,33152.258189
9.305964,247,33158.289672
8.846074,262,33165.051362
15.058636,478,33176.638873
16.864482,401,33186.154844
7.623039,213,33191.921521
6.846982,198,33197.188004
18.08596,442,33207.541786
9.691302,1001,33231.310971
21.941908,1001,33255.025049
7.285501,230,33260.842927
10.290942,1001,33285.045819
9.934397,875,33306.401267
11.994171,387,33315.77279
9.879354,1001,33341.223055
9.944205,310,33349.303657
15.105457,1001,33372.86269
8.269892,233,33378.954993
10.771205,361,33387.976468
1.508636,98,33390.846233
8.08324,225,33396.73339
4.241156,326,33405.150403
12.385255,1001,33429.116657
16.806547,1001,33453.066121
6.662595,193,33458.284161
12.765317,1001,33482.173801
2.530487,186,33486.920991
3.926254,144,33490.563596
9.918481,1001,33514.359984
14.478215,1001,33538.161424
14.537673,1001,33562.549286
9.739957,1001,33586.203215
4.355974,210,33591.667374
4.927555,171,33596.149991
10.035163,288,33603.148072
4.523444,149,33606.980455
15.279986,1001,33630.884168
14.911505,1001,33654.791978
6.131227,191,33659.665242
11.440896,1001,33683.250971
5.697122,172,33687.766911
0.074067,1,33688.354188
13.238967,1001,33712.251067
11.891266,630,33726.918963
9.903955,1001,33750.686081
7.959879,281,33757.377876
20.896585,1001,33780.954003
11.422407,1001,33804.531598
14.601496,1001,33828.46068
6.880777,462,33839.632575
10.051236,1001,33863.09096
10.261331,1001,33886.459296
10.819032,1001,33910.27907
10.033234,1001,33933.099939
7.474009,213,33938.543166
14.615013,1001,33962.840232
-0.775218,1,33963.396171
4.39122,142,33967.020849
5.264796,167,33971.355815
3.039809,123,33974.954561
8.423055,231,33980.593524
14.705417,832,34000.340027
12.637316,1001,34024.047753
23.327477,1001,34048.472328
3.935504,302,34056.102927
3.578659,263,34063.078003
10.419556,898,34083.966993
4.179228,145,34087.882306
12.472009,1001,34111.419213
10.255444,1001,34135.179321
10.439199,436,34145.378419
10.461752,1001,34169.565264
11.726178,1001,34193.322432
2.703393,118,34196.667392
2.739217,170,34201.288655
27.478453,1001,34225.207752
1.045913,109,34228.389328
9.625673,1001,34252.085963
5.364783,443,34262.681881
15.604055,1001,34287.026705
11.140498,1001,34310.662573
22.947136,595,34324.546829
10.95221,1001,34348.7248
11.652389,1001,34372.312187
10.808147,1001,34396.096454
0.085774,1,34396.619368
9.956791,1001,34420.411459
12.819238,313,34427.871637
11.020649,1001,34452.352577
4.082531,172,34456.696914
11.087644,1001,34480.533002
25.82368,1001,34504.293344
4.161634,148,34508.222886
5.527731,166,34512.713134
9.99477,1001,34536.523982
14.520771,1001,34559.721223
10.468928,1001,34583.622152
12.328331,1001,34607.429281
-2.372055,1,34608.038264
12.27091,1001,34631.881918
11.366874,1001,34654.979677
10.780757,1001,34678.800639
17.948349,1001,34702.811473
5.77914,198,34707.878082
12.71045,1001,34732.861025
16.614459,1001,34756.576879
12.03106,1001,34780.182172
2.942009,114,34783.338753
27.169131,616,34798.193168
10.313408,1001,34822.06239
12.287027,1001,34845.895579
13.142428,1001,34869.891862
15.99374,1001,34893.565619
7.605536,202,34898.431534
14.680381,1001,34922.227615
10.938818,1001,34946.19588
18.401129,1001,34970.721099
19.275638,791,34989.835219
2.981809,113,34992.996611
11.603799,1001,35016.794604
4.299246,214,35022.250167
8.1952,227,35027.993716
0.824462,55,35029.81989
11.646022,1001,35053.266636
6.169863,185,35057.721871
13.264101,335,35065.568611
21.837985,1001,35089.148221
12.14573,836,35108.827395
10.216943,1001,35132.665097
17.777117,1001,35156.312763
5.790973,171,35160.56328
17.403816,1001,35184.149896
10.364411,1001,35208.131956
6.597291,197,35213.28702
9.665485,1001,35237.049686
4.144685,359,35245.650826
6.555246,387,35254.983868
20.927063,1001,35279.160529
16.912999,1001,35302.850587
11.155613,281,35309.813695
10.963947,1001,35333.758517
12.906869,1001,35357.566664
10.170326,1001,35380.866095
9.839979,1001,35404.394307
10.673273,1001,35428.808784
6.465639,186,35433.565499
6.606306,613,35447.948945
4.784335,414,35457.918765
10.101358,1001,35481.392004
11.85428,1001,35505.427613
9.645477,1001,35529.560695
3.799014,366,35538.393243
5.61523,166,35542.882657
4.234419,145,35546.57173
12.092262,1001,35570.491546
6.287033,196,35575.389063
3.505815,131,35578.955832
10.667272,1001,35602.180645
10.526372,1001,35625.941882
10.056049,1001,35649.741343
4.435405,320,35658.030577
32.479939,813,35677.020918
9.225136,1001,35700.557244
11.585433,1001,35723.923995
12.42124,1001,35747.817579
34.570845,1001,35771.281243
11.575643,1001,35795.948256
11.852202,1001,35819.727724
7.36432,256,35826.111931
10.91658,1001,35849.690997
11.354759,1001,35873.567825
3.444885,127,35876.926202
13.135771,1001,35900.883352
10.079297,1001,35924.261652
14.636935,1001,35948.161261
13.088578,1001,35971.626321
7.388047,199,35976.53497
14.507151,1001,36000.63078
11.68108,1001,36024.064444
14.089171,1001,36047.617711
15.648762,1001,36071.284829
9.019278,527,36083.55301
9.743056,1001,36106.959538
12.625863,580,36120.920612
11.056257,1001,36144.783003
9.855776,1001,36168.466167
9.607486,585,36182.254554
0.067531,1,36182.801195
16.625151,1001,36207.236722
8.920796,936,36229.365777
6.659521,218,36234.808463
11.344174,1001,36258.962835
8.322294,219,36264.478754
12.547154,1001,36289.349979
3.795611,136,36292.811925
4.052415,225,36298.550025
11.189905,1001,36322.008256
7.468324,333,36330.026801
8.142099,225,36335.685954
19.456537,1001,36359.86196
6.056373,187,36364.780463
19.471016,1001,36388.579545
11.127121,1001,36412.301669
4.293444,142,36416.313909
12.011039,1001,36440.211184
15.906928,402,36450.016252
10.139869,1001,36474.009996
4.57378,150,36478.153952
13.229307,1001,36501.701067
14.378792,1001,36524.925515
8.675062,1001,36548.533165
3.375851,119,36551.691231
9.139193,259,36558.18795
13.090653,1001,36581.5164
9.101981,1001,36604.925497
10.938128,287,36611.951372
7.755032,210,36617.510607
3.183359,248,36623.756155
10.185755,260,36630.395633
18.093463,1001,36654.399337
0.092264,1,36655.106353
10.523785,278,36661.905778
1.234139,69,36663.99728
10.75259,1001,36688.10778
4.688538,435,36698.742826
3.481793,127,36702.379906
18.864337,1001,36727.276125
8.973936,315,36734.865221
11.500955,1001,36758.564341
10.706133,1001,36782.562276
17.969446,480,36794.28254
10.837876,1001,36819.065391
10.829063,1001,36842.802307
13.537353,1001,36865.942456
7.254188,703,36882.563246
7.925286,218,36887.964419
3.55581,178,36892.435169
-9.727778,2,36892.996073
16.882947,1001,36916.453174
5.258304,167,36921.092711
13.797092,1001,36944.54862
10.461491,1001,36968.891885
13.708054,1001,36992.164456
12.134684,1001,37016.510556
5.845796,333,37024.526332
9.285759,748,37042.173465
10.131694,1001,37066.740063
14.930863,1001,37090.401366
16.376883,1001,37113.512098
2.356848,101,37116.225375
3.444612,115,37119.251228
2.40373,92,37121.768372
5.725716,199,37126.846026
-2.195908,1,37127.391713
7.183566,258,37133.871083
2.993072,106,37136.731929
4.450154,137,37140.293621
13.454932,1001,37164.274246
10.582061,1001,37187.664521
13.911312,684,37203.940841
19.805754,1001,37226.730048
6.511459,199,37231.639247
9.903093,455,37242.947769
8.927246,773,37261.098605
17.823343,947,37283.396988
11.765541,1001,37307.361885
6.577624,240,37313.432277
9.514152,661,37329.439032
12.495853,303,37337.196874
12.165894,1001,37360.768176
4.745026,156,37364.709816
17.787104,1001,37388.675575
21.533619,1001,37412.50777
8.087818,224,37417.904893
15.254256,1001,37441.847213
9.855432,1001,37465.79023
9.126666,241,37471.823541
10.09905,1001,37495.482433
7.590806,215,37500.77066
7.646562,665,37516.66099
4.948779,158,37520.69679
3.461568,199,37525.708549
3.027228,198,37530.863437
11.298859,1001,37554.988816
7.19014,254,37561.217178
15.843557,920,37582.353444
13.531495,332,37590.125241
12.796799,1001,37614.131639
17.030621,1001,37637.248798
11.341508,1001,37661.202928
15.348153,1001,37686.235409
9.238993,1001,37709.393011
9.89874,1001,37733.317879
3.558442,153,37737.37283
4.524379,140,37741.055134
10.858191,1001,37765.270827
16.967129,446,37776.578799
10.123303,1001,37800.367051
4.78164,157,37804.29797
9.310792,1001,37828.14239
10.772206,1001,37851.782324
7.335609,239,37857.62743
9.749345,1001,37881.240282
24.121257,632,37895.827176
12.600591,1001,37919.770669
11.397186,563,37933.256711
4.158364,332,37941.450691
17.225563,1001,37965.240501
10.522713,1001,37988.642356
12.18753,1001,38012.186843
10.15884,1001,38035.829775
3.400266,127,38039.126313
9.81256,659,38054.585295
4.950162,430,38065.285643
14.355492,1001,38088.852595
16.644559,1001,38112.442838
9.704746,1001,38136.229561
9.942072,1001,38159.831292
14.332655,1001,38183.474205
5.832207,179,38187.947104
8.233204,231,38193.580215
8.918713,1001,38217.632996
10.899313,1001,38241.821651
12.536303,1001,38265.699979
9.579332,1001,38289.104131
26.731843,1001,38312.37492
12.670881,583,38326.648808
8.788528,1001,38349.771333
15.206856,1001,38373.398361
8.917986,243,38379.450941
15.35315,375,38388.473945
17.022837,1001,38412.625638
10.401257,1001,38436.233875
13.19418,1001,38459.918036
9.302916,360,38468.703902
7.826915,218,38474.104784
18.549125,1001,38497.186258
11.445896,1001,38521.561114
11.587144,1001,38545.17695
15.657927,1001,38568.805211
14.881295,1001,38592.772908
3.132123,109,38595.786191
2.48312,112,38598.92915
21.805697,747,38616.788885
11.580037,1001,38641.575548
21.738794,1001,38665.651931
8.686884,241,38671.650124
15.676028,1001,38695.69905
14.57837,1001,38719.326911
4.440121,138,38722.925044
21.580995,1001,38747.505182
21.668793,628,38762.127306
5.62716,212,38767.822415
10.353672,619,38782.476016
-1.144757,1,38783.041344
10.183213,1001,38806.820958
13.200678,1001,38830.701838
14.233022,407,38840.423837
11.840755,1001,38865.092446
11.840642,1001,38888.613435
11.085739,1001,38912.211872
5.739542,201,38917.471095
11.549779,1001,38941.518155
11.120692,1001,38965.308621
10.336371,1001,38989.619998
6.841535,601,39004.274248
6.787181,197,39009.120324
15.661379,1001,39033.038056
19.298142,1001,39056.976467
13.64227,1001,39080.236465
13.263215,906,39102.259533
9.054895,315,39110.056531
11.444815,1001,39134.231929
6.72581,564,39147.213866
15.091811,1001,39170.897367
5.509314,196,39175.96111
17.699172,1001,39199.650234
5.922217,400,39209.434898
10.323189,272,39215.896374
11.028175,844,39236.397013
4.266685,150,39240.236799
9.826753,1001,39264.149072
9.837977,1001,39288.37746
5.878144,221,39294.041466
5.843291,184,39298.782208
5.325063,167,39303.077582
12.581348,333,39310.983637
10.241315,1001,39334.200494
11.299123,1001,39357.977707
7.10514,316,39365.633676
8.906625,940,39388.106146
22.688698,1001,39411.736747
15.998678,406,39421.577069
13.673251,1001,39445.698399
8.839661,513,39456.236915
4.265166,154,39460.002134
13.084783,1001,39480.917097
5.645391,174,39484.718973
20.541574,1001,39503.236841
10.840034,1001,39521.077715
13.386961,838,39535.978309
19.679712,1001,39554.377579
10.382674,1001,39572.390865
6.302441,305,39578.134368
9.240472,806,39593.314879
16.571959,1001,39611.667001
10.252347,1001,39629.658668
14.916871,1001,39647.657195
6.66137,294,39652.96521
9.192477,1001,39670.09373
11.951263,1001,39687.671315
19.413549,1001,39705.364948
5.362314,397,39712.834691
4.443869,358,39719.437854
11.348011,1001,39737.380015
6.248147,200,39741.135364
18.490373,1001,39759.486771
7.246166,444,39767.606997
11.369267,1001,39785.237964
9.670198,1001,39803.129413
4.605958,266,39808.072664
3.614333,342,39814.342479
4.605646,318,39820.24674
4.138696,153,39823.446874
14.244478,1001,39841.371205
11.39884,1001,39859.191346
9.249899,1001,39877.389917
3.169987,130,39880.148898
10.403922,1001,39898.396034
16.493615,1001,39916.741766
10.109114,830,39932.276116
6.468762,258,39937.170472
6.165689,491,39946.239208
2.771059,110,39948.538319
9.892583,1001,39966.780023
5.098883,465,39975.271804
12.917888,1001,39992.980354
5.687262,239,39997.442922
11.14909,1001,40015.433164
8.71119,237,40020.037728
11.583638,1001,40038.572016
27.123963,750,40051.738378
5.198528,147,40054.607684
12.368009,333,40060.907909
5.018973,167,40064.252615
10.845394,1001,40081.904333
7.189415,190,40085.573028
3.941425,123,40088.123602
1.837669,198,40092.062031
10.977923,276,40097.185629
9.774051,1001,40116.028659
4.632929,155,40119.150135
20.837514,492,40128.057195
6.934302,184,40131.756871
19.457569,1001,40150.027044
2.760455,131,40152.77279
14.359442,1001,40170.465656
12.517307,312,40176.133615
2.924516,138,40178.875532
12.576195,298,40184.269164
7.021291,244,40188.759589
9.396048,381,40195.572229
10.14068,253,40200.209626
19.725199,582,40210.336715
9.95768,1001,40227.9522
7.719127,491,40236.921777
5.04008,172,40240.396923
8.683264,1001,40258.071205
12.701567,1001,40276.085093
12.581059,1001,40293.69495
10.643515,1001,40311.651078
20.6995,606,40322.769231
4.280578,139,40325.660434
3.941182,200,40329.697713
10.030919,1001,40348.040608
9.921837,1001,40366.831772
8.939108,1001,40384.865243
15.229612,1001,40402.48925
12.518257,302,40408.090215
13.585658,1001,40426.054578
12.051568,1001,40444.051412
13.633518,532,40453.512044
9.450354,1001,40471.311327
7.256229,245,40475.908751
5.008773,173,40479.282309
21.316544,1001,40496.878637
2.947854,140,40499.686748
10.075698,1001,40517.071737
5.604903,345,40523.409927
2.897201,246,40528.062303
5.818276,168,40531.326141
10.100692,1001,40549.42952
9.112261,1001,40567.342081
5.729813,192,40571.044679
7.45244,203,40574.966385
-0.17122,1,40575.475887
10.842067,1001,40593.304972
4.175938,162,40596.478835
5.8946,167,40599.705809
9.479903,1001,40617.512079
9.514467,916,40633.573079
11.672323,432,40641.258272
9.282814,1001,40658.776362
9.134172,983,40676.275636
3.833752,170,40679.635014
24.25146,631,40690.828523
14.668115,1001,40708.299995
13.978792,1001,40726.130852
11.438499,270,40731.320495
10.368463,1001,40749.632358
11.631173,1001,40767.626755
6.083112,178,40771.076775
8.548461,1001,40788.58944
13.784043,1001,40806.974549
8.532525,213,40810.907795
10.787271,1001,40828.816268
8.374446,467,40837.549556
12.236841,1001,40855.586004
10.437597,1001,40873.851886
11.399381,1001,40891.54336
4.775818,153,40894.554069
0.070455,1,40895.000215
10.579901,1001,40912.419306
15.194615,363,40919.083633
8.706969,1001,40937.202044
7.830437,230,40941.545177
9.887937,1001,40959.214273
7.833699,458,40967.568436
5.708955,179,40971.188513
10.657131,1001,40989.086168
10.772262,1001,41007.321335
10.768408,1001,41025.536992
9.757791,1001,41043.063124
4.862673,143,41045.892035
15.086052,1001,41063.531859
13.304182,1001,41081.54534
11.867991,392,41088.932059
12.112053,1001,41106.782176
17.189866,1001,41124.717383
10.018272,1001,41142.079266
9.931999,1001,41160.125906
11.524767,289,41165.40209
13.542523,753,41178.839769
9.753606,1001,41196.591372
5.074448,157,41199.742487
8.686167,1001,41217.594115
7.740237,213,41221.6149
2.770604,98,41223.679942
12.234731,1001,41241.571943
12.336641,1001,41259.51192
10.247901,1001,41277.770302
12.958806,1001,41295.608208
4.776731,160,41298.735608
12.769295,724,41311.766972
12.832295,1001,41329.212824
10.498045,259,41333.896242
17.623759,690,41345.892501
11.482598,1001,41364.100483
9.042582,1001,41381.790712
11.854277,1001,41400.133212
6.407804,171,41403.431454
2.761655,118,41405.869637
3.10702,195,41409.686633
8.388042,212,41413.844585
15.853789,392,41421.181824
6.861444,457,41429.619818
4.615097,245,41434.279941
16.552003,1001,41452.317076
7.798491,204,41456.232903
11.181384,1001,41473.847625
9.695871,427,41481.585326
6.809301,179,41485.03986
11.135822,264,41489.955827
13.237344,1001,41507.731729
16.12779,401,41515.021919
11.181516,1001,41533.182781
10.452215,1001,41550.773069
10.630567,1001,41568.467974
12.243091,1001,41586.172534
13.056043,1001,41604.00787
15.429794,1001,41621.571373
9.884232,1001,41639.200565
10.852849,706,41651.874228
4.523249,192,41655.565726
12.061011,1001,41672.991207
10.688,1001,41690.492599
13.766748,1001,41708.54229
10.561156,1001,41726.523951
12.682917,1001,41744.588764
11.392724,1001,41762.763664
11.349205,1001,41780.534278
6.84802,748,41793.791605
13.324407,1001,41811.778692
20.338779,1001,41830.033773
14.046996,853,41845.036282
10.852524,1001,41863.266094
13.224128,1001,41880.907154
17.24546,1001,41898.787199
7.386761,245,41903.335621
18.95408,1001,41921.006773
12.836007,1001,41938.77769
8.809243,1001,41956.579138
10.721052,1001,41974.116311
11.564707,1001,41991.98049
12.913233,1001,42009.562212
0.079782,1,42009.997551
10.815891,1001,42028.230314
12.908135,1001,42046.303334
8.24575,302,42051.943724
4.574222,259,42056.973837
10.234763,1001,42075.217445
4.462342,162,42078.397267
9.17444,1001,42095.949698
14.275673,1001,42114.194413
8.671232,274,42119.27406
18.083455,1001,42137.550981
9.101407,764,42151.072937
10.027204,1001,42168.882616
11.892793,1001,42186.636405
7.319828,209,42190.629315
9.70257,1001,42208.506182
14.673213,1001,42226.278593
0.020514,5,42226.875648
8.208616,219,42230.994143
11.196902,1001,42248.958238
17.214365,1001,42266.82902
10.869425,880,42282.480811
3.729052,146,42285.506794
9.229161,281,42290.763295
14.049477,1001,42308.905944
14.614756,1001,42327.066584
13.162149,1001,42345.227257
11.766043,1001,42363.599042
10.280381,1001,42381.914284
10.893765,300,42387.583943
7.802789,214,42391.780344
11.535938,1001,42409.934215
8.448638,268,42415.038939
19.761875,1001,42433.022191
3.672843,167,42436.340078
13.551702,341,42442.564033
14.06857,1001,42460.299694
13.340793,1001,42478.194808
3.599153,241,42482.850323
4.223056,143,42485.786613
10.204937,1001,42504.094319
10.158098,1001,42521.723437
18.451934,520,42530.947893
11.238054,353,42537.392637
7.820532,227,42541.685234
10.541224,1001,42560.112951
13.228231,1001,42578.249218
3.698655,223,42582.503952
9.399319,1001,42600.568417
15.222149,1001,42618.538874
16.748429,442,42626.712613
13.125422,514,42635.93273
12.033236,308,42641.541547
8.484239,238,42645.983925
7.769849,223,42650.130907
11.655451,1001,42667.851076
4.108735,192,42671.556957
7.579945,808,42686.136055
10.669713,1001,42704.3705
11.460749,1001,42722.471027
8.207215,1001,42740.228065
8.141872,227,42744.434379
10.675756,1001,42762.143976
19.017811,1001,42779.824664
9.111068,1001,42797.435186
12.578978,1001,42815.359902
13.061778,1001,42833.196633
18.109099,1001,42850.868315
11.316029,1001,42868.682004
12.168214,1001,42886.136273
11.706189,1001,42903.710091
5.873938,579,42914.061774
6.200854,290,42919.59028
9.178868,358,42926.124789
10.028554,1001,42943.89365
9.788621,316,42949.683143
10.006476,1001,42967.483466
7.097184,196,42971.247122
8.875158,234,42975.659245
9.955621,1001,42993.234612
10.929111,1001,43010.905282
11.14273,1001,43028.929305
17.746377,1001,43046.667105
22.212101,583,43057.030711
12.938978,1001,43074.918597
15.712043,1001,43092.757264
16.103411,1001,43110.21867
10.818528,1001,43127.916538
11.085471,1001,43145.897195
11.831357,335,43152.224608
5.756889,198,43156.053317
13.78376,1001,43173.713804
4.832933,259,43178.558133
4.276267,350,43185.138179
11.87812,1001,43203.841786
8.296653,814,43218.34728
27.260376,1001,43236.492868
12.059498,1001,43254.960417
7.608649,539,43264.754153
8.962902,320,43270.797408
5.742187,218,43275.074568
18.740762,763,43288.873219
11.213798,1001,43307.261288
14.428598,916,43323.917597
17.112157,1001,43342.001079
14.5123,1001,43359.493819
4.831307,224,43363.72356
7.716086,247,43368.289879
11.156407,1001,43386.10479
7.782642,229,43390.434637
7.480024,439,43398.330018
10.65954,812,43413.10799
15.576879,363,43419.765976
13.704845,1001,43438.054121
5.162772,182,43441.615417
5.21945,207,43445.546617
14.458465,1001,43463.357291
12.212048,1001,43480.978627
8.02049,229,43485.309338
7.497838,236,43489.729699
7.135337,242,43494.243093
5.608557,171,43497.541298
2.558708,131,43500.256573
8.944748,1001,43518.131112
13.811509,1001,43535.872173
0.07474,1,43536.329799
5.083739,242,43541.107031
22.007531,486,43550.09324
11.862467,1001,43568.288829
14.692373,1001,43586.158439
11.946759,1001,43603.715834
5.533605,175,43607.125093
3.837288,148,43610.08128
18.371277,420,43617.681992
12.069975,1001,43635.52876
7.076445,225,43639.794628
11.407408,1001,43657.679309
14.305399,1001,43676.075427
17.294381,1001,43694.173752
14.651956,341,43700.599603
11.380224,1001,43718.757856
11.544517,1001,43736.632635
11.508017,330,43742.92158
12.615193,379,43749.967182
11.398946,1001,43767.790693
11.992545,1001,43785.632859
7.077859,235,43790.0165
11.891141,1001,43807.274828
11.867335,1001,43824.974033
3.691449,133,43827.648838
-0.3136,1,43828.131749
10.103447,1001,43845.627073
11.833012,1001,43863.774404
9.786987,1001,43881.439404
17.067864,1001,43899.09257
8.411618,816,43914.004519
7.416071,208,43918.003749
8.974743,277,43923.120987
9.079551,1001,43940.694322
3.918943,141,43943.488006
19.53765,455,43951.922763
0.091271,1,43952.590863
10.924395,1001,43970.568012
7.643523,211,43974.559121
5.288839,155,43977.602169
-0.334842,24,43978.508984
14.912002,1001,43996.378026
10.937221,1001,44014.150411
18.279886,1001,44031.816528
4.188002,152,44034.830483
8.419494,605,44045.858825
12.009176,1001,44063.850819
9.83516,1001,44081.496515
9.412679,1001,44099.185351
18.006278,526,44108.667355
13.354775,1001,44126.824469
9.98162,263,44131.660453
8.353346,213,44135.641108
9.959205,1001,44153.053501
4.601379,154,44156.034702
9.736314,1001,44173.433193
9.279789,1001,44191.196337
13.02242,1001,44208.651766
13.062976,338,44214.739039
1.083353,62,44216.198533
5.621596,192,44219.824964
4.903273,160,44223.004947
7.780115,248,44227.604254
9.174113,1001,44246.47158
1.857793,113,44248.83025
9.825531,1001,44266.637229
7.95454,225,44270.849741
18.579921,839,44285.65498
13.761969,1001,44303.723584
7.141202,528,44313.283631
5.399205,246,44317.968573
12.018357,1001,44335.677493
12.281188,1001,44353.42125
7.408599,203,44357.256504
11.343225,1001,44374.765336
9.897653,1001,44392.632238
10.509211,1001,44410.25978
8.945998,229,44414.448204
11.131618,1001,44432.049404
7.344441,194,44435.748447
0.886185,79,44437.542879
5.657739,184,44441.07345
9.398608,250,44445.732624
11.010216,877,44461.410679
5.900885,176,44464.784227
10.403396,1001,44482.827054
6.694211,197,44486.740803
7.69727,685,44499.38053
4.571715,187,44502.97242
12.634227,341,44509.14294
11.070443,1001,44526.77212
13.694904,1001,44544.842755
7.405469,199,44548.611355
11.226215,1001,44566.832156
5.687911,283,44572.287666
15.805512,1001,44589.842282
5.668741,176,44593.375081
14.880994,382,44600.217069
3.121261,195,44603.928034
7.767571,220,44608.028123
9.468249,245,44612.531531
6.376791,224,44616.818157
4.917632,179,44620.455406
5.286366,188,44624.223786
9.57989,1001,44641.905153
2.969979,202,44645.764832
8.538614,221,44649.864459
8.839847,1001,44667.342568
9.771214,256,44672.055574
13.95646,1001,44689.786335
12.724411,1001,44707.611954
6.705162,693,44720.155401
16.095677,391,44727.168655
14.68411,346,44733.432852
7.272024,218,44737.696102
5.016016,155,44740.839675
11.8851,1001,44758.276909
15.618688,438,44766.225587
15.949038,655,44777.91421
12.433201,1001,44795.327223
8.778065,245,44799.922064
3.692898,436,44807.891844
4.754917,145,44810.753919
6.844456,190,44814.552507
3.59403,124,44817.049369
4.729343,148,44819.973248
0.916229,67,44821.55899
3.028887,144,44824.418142
5.255913,150,44827.329956
7.58366,207,44831.300189
0.994452,71,44832.915111
14.545037,1001,44850.056976
1.735001,99,44852.128782
5.312171,162,44855.216021
1.504815,86,44857.123539
6.027451,173,44860.637954
16.328589,373,44867.27114
1.960473,108,44869.495302
3.953842,268,44874.434641
15.71125,375,44881.058427
10.798902,1001,44898.955324
6.250652,183,44902.572972
3.256467,128,44905.17578
2.79735,118,44907.591329
2.615879,110,44909.860702
3.025514,127,44912.419668
3.33015,114,44914.749411
11.006918,1001,44932.462069
5.946012,163,44935.664435
13.790937,1001,44953.511777
7.826512,242,44958.058949
6.807953,676,44970.192251
3.879073,282,44975.413125
11.207094,406,44982.810487
9.777284,1001,45000.519514
4.01895,367,45007.299335
10.167599,1001,45025.045956
10.600833,868,45040.487809
11.662379,1001,45058.466376
17.330719,1001,45076.165701
13.669077,1001,45093.829793
12.042612,1001,45111.295667
14.842494,1001,45129.044318
11.193925,1001,45147.019986
4.756506,363,45153.70537
15.131087,1001,45171.239355
4.220973,140,45174.02445
11.46467,556,45183.968731
7.535975,230,45188.304147
11.370034,1001,45206.311494
12.16898,318,45212.311052
11.000715,375,45219.377421
9.902113,459,45227.711483
11.066193,1001,45245.6706
5.666829,188,45249.306585
6.319868,676,45261.349762
10.901813,1001,45278.921997
1.774571,135,45281.668232
12.613881,1001,45299.502806
9.640555,1001,45317.052852
9.645806,392,45324.121778
5.688951,386,45331.141952
13.021947,888,45347.444692
10.606698,1001,45364.964878
12.297873,1001,45383.055765
17.604349,1001,45400.897678
9.739062,1001,45419.014034
11.071319,648,45430.870016
12.77205,1001,45448.612837
12.997133,1001,45466.294867
20.359789,1001,45483.445131
15.392807,1001,45500.929516
11.66458,1001,45518.741556
13.98773,1001,45536.56181
19.399579,1001,45554.663366
4.500557,222,45559.058272
18.544202,817,45573.817087
13.56467,1001,45591.98345
19.273759,1001,45609.811221
13.86628,1001,45627.610479
10.898885,1001,45645.283063
14.323326,1001,45662.951581
10.306888,1001,45680.807931
26.64792,1001,45698.33368
8.460598,1001,45716.450933
10.621298,1001,45734.443183
11.285108,1001,45752.295155
11.522379,1001,45770.149954
14.835482,1001,45787.849042
14.333328,1001,45805.406532
9.782359,879,45821.145869
22.6744,1001,45838.607911
16.639103,1001,45856.81169
26.88639,1001,45874.377838
9.515787,1001,45892.586418
10.797939,1001,45910.619082
11.564931,1001,45929.127092
12.201994,1001,45947.205885
12.335925,960,45964.399579
11.411359,336,45970.621467
12.913677,1001,45988.215965
8.9825,476,45996.767324
6.595139,437,46004.630586
11.782504,1001,46022.720316
10.180431,1001,46040.673809
3.261781,242,46045.252489
14.324638,787,46059.704921
4.503832,248,46064.562358
11.73484,1001,46082.547428
11.546156,1001,46100.281033
5.689309,467,46108.715096
12.218237,1001,46126.349223
15.974828,361,46132.822724
11.740747,282,46137.986651
25.392041,1001,46155.736367
5.422227,407,46163.251859
9.0489,1001,46181.309231
0.032695,1,46181.777405
20.066723,1001,46199.605874
9.94758,314,46205.292908
2.64545,189,46208.907637
8.019425,239,46213.377954
5.515459,165,46216.648735
8.984478,276,46221.822585
11.100046,738,46234.765874
10.357674,1001,46252.568207
9.457151,1001,46270.897986
